date,home_team,away_team,home_score,away_score,tournament,neutral,elo_home_pre,elo_away_pre,delta_elo_raw,tournament_weight,K_used,G_used
2025-10-14,Jamaica,Bermuda,4,0,FIFA World Cup qualification,False,1683.1044310742318,1311.2216111424677,371.88281993176406,1.0,45,1.875
2025-10-14,India,Singapore,1,2,AFC Asian Cup qualification,False,1294.4132708598643,1232.7764372960353,61.636833563828986,1.0,40,1.0
2025-10-14,Myanmar,Syria,0,3,AFC Asian Cup qualification,False,1125.4576857202364,1571.9022144301016,-446.44452870986515,1.0,40,1.75
2025-10-14,Somalia,Mozambique,0,1,FIFA World Cup qualification,True,1008.786874668085,1522.5876613745402,-513.8007867064551,1.0,45,1.0
2025-10-14,Guinea,Botswana,2,2,FIFA World Cup qualification,True,1615.4024603366208,1432.505615878504,182.8968444581169,1.0,45,1.0
2025-10-14,Albania,Jordan,4,2,Friendly,False,1727.515545566398,1757.520369166453,-30.004823600055033,0.7,20,1.5
2025-10-14,Japan,Brazil,3,2,Kirin Cup,False,1949.7939969990489,2069.9031876783943,-120.10919067934537,1.0,30,1.0
2025-10-14,Iran,Tanzania,2,0,Friendly,True,1898.836327631942,1436.6113233627373,462.22500426920465,0.7,20,1.5
2025-10-14,Canada,Colombia,0,0,Friendly,True,1900.3650894745444,2076.052544816715,-175.68745534217055,0.7,20,1.0
2025-10-14,South Korea,Paraguay,2,0,Friendly,False,1897.204019231628,1946.564441204647,-49.3604219730189,0.7,20,1.5
2025-10-14,Mexico,Ecuador,1,1,Friendly,False,1964.630342572381,2028.2172589682796,-63.58691639589847,0.7,20,1.0
2025-10-14,Norway,New Zealand,1,1,Friendly,False,1944.7024692300442,1787.6076980252847,157.09477120475958,0.7,20,1.0
2025-10-14,Puerto Rico,Argentina,0,6,Friendly,True,1352.0822305788856,2187.819321192633,-835.7370906137476,0.7,20,2.125
2025-10-14,Russia,Bolivia,3,0,Friendly,False,1867.9445898883046,1797.3222130717888,70.62237681651573,0.7,20,1.75
2025-10-14,United States,Australia,2,1,Friendly,False,1819.8593046246713,1943.4140540309872,-123.55474940631598,0.7,20,1.0
2025-10-14,Spain,Bulgaria,4,0,FIFA World Cup qualification,False,2252.6779450261024,1487.2019932717433,765.4759517543591,1.0,45,1.875
2025-10-14,Saudi Arabia,Iraq,0,0,FIFA World Cup qualification,False,1717.2476955049158,1704.4458106464353,12.801884858480435,1.0,45,1.0
2025-10-14,Senegal,Mauritania,4,0,FIFA World Cup qualification,False,1920.2922825741277,1459.1565262823979,461.1357562917299,1.0,45,1.875
2025-10-14,DR Congo,Sudan,1,0,FIFA World Cup qualification,False,1714.5895601635166,1505.6402685256708,208.94929163784582,1.0,45,1.0
2025-10-14,Nigeria,Benin,4,0,FIFA World Cup qualification,False,1708.3391271532762,1593.3484407800242,114.99068637325195,1.0,45,1.875
2025-10-14,South Africa,Rwanda,3,0,FIFA World Cup qualification,False,1662.2423190375969,1428.5936182416792,233.64870079591765,1.0,45,1.75
2025-10-14,Morocco,Congo,1,0,FIFA World Cup qualification,False,1938.5416177685795,1328.6988619108809,609.8427558576986,1.0,45,1.0
2025-10-14,Seychelles,Gambia,0,7,FIFA World Cup qualification,True,995.9371970073478,1546.4400699766263,-550.5028729692785,1.0,45,2.25
2025-10-14,Ivory Coast,Kenya,3,0,FIFA World Cup qualification,False,1718.4458170138814,1470.209022209384,248.23679480449732,1.0,45,1.75
2025-10-14,Gabon,Burundi,2,0,FIFA World Cup qualification,False,1610.9632625649444,1394.1646578833352,216.79860468160928,1.0,45,1.5
2025-10-14,Algeria,Uganda,2,1,FIFA World Cup qualification,False,1813.0960737010535,1566.3778870372064,246.71818666384706,1.0,45,1.0
2025-10-14,Qatar,United Arab Emirates,2,1,FIFA World Cup qualification,False,1613.6838163681064,1705.179689388166,-91.49587302005966,1.0,45,1.0
2025-11-12,Cayman Islands,British Virgin Islands,1,2,CONCACAF Series,False,1052.3953792796249,907.0333328201269,145.36204645949795,1.0,30,1.0
2025-11-12,Bahamas,Anguilla,1,2,CONCACAF Series,True,1030.7317887878135,865.5618312677832,165.16995752003027,1.0,30,1.0
2025-11-12,Antigua and Barbuda,Aruba,0,0,CONCACAF Series,False,1107.1660834910442,1155.4158206633608,-48.2497371723166,1.0,30,1.0
2025-11-12,Barbados,Bonaire,3,2,CONCACAF Series,True,1146.3350748172663,1140.3383342471516,5.996740570114753,1.0,30,1.0
2025-11-12,Saint Kitts and Nevis,Sint Maarten,0,0,CONCACAF Series,False,1269.764023708934,1265.5907890743265,4.173234634607525,1.0,30,1.0
2025-11-12,Dominican Republic,Saint Vincent and the Grenadines,2,0,CONCACAF Series,False,1478.764222355768,1365.1252495665121,113.63897278925583,1.0,30,1.5
2025-11-12,Cuba,Saint Lucia,3,0,CONCACAF Series,True,1346.332438927843,1254.9734684032178,91.35897052462519,1.0,30,1.75
2025-11-12,Russia,Peru,1,1,Friendly,False,1877.4806608361903,1783.719883628421,93.76077720776925,0.7,20,1.0
2025-11-12,Tunisia,Mauritania,1,1,Friendly,False,1771.7278585226338,1455.9463530057992,315.7815055168346,0.7,20,1.0
2025-11-12,Dominica,Saint Martin,1,2,CONCACAF Series,True,1177.180825714597,1271.057890094838,-93.87706438024111,1.0,30,1.0
2025-11-13,Armenia,Hungary,0,1,FIFA World Cup qualification,False,1461.159423870403,1782.093183621241,-320.9337597508379,1.0,45,1.0
2025-11-13,Norway,Estonia,4,1,FIFA World Cup qualification,False,1938.4111491192373,1400.8002659535134,537.6108831657239,1.0,45,1.75
2025-11-13,Moldova,Italy,0,2,FIFA World Cup qualification,False,1356.6664849191848,1967.6790668641697,-611.012581944985,1.0,45,1.5
2025-11-13,England,Serbia,2,0,FIFA World Cup qualification,False,2097.6188593984452,1835.3978187828204,262.2210406156248,1.0,45,1.5
2025-11-13,Iran,Cape Verde,0,0,Al Ain International Cup,True,1900.7961564944503,1674.6072429780709,226.18891351637944,1.0,30,1.0
2025-11-13,Papua New Guinea,Solomon Islands,1,0,MSG Prime Minister's Cup,False,1436.4177836150163,1437.8829074801065,-1.4651238650901632,1.0,40,1.0
2025-11-13,Bermuda,Curaçao,0,7,FIFA World Cup qualification,False,1305.989184847145,1626.248203607853,-320.25901876070793,1.0,45,2.25
2025-11-13,Guatemala,Panama,2,3,FIFA World Cup qualification,False,1675.7050922260269,1852.5556033093005,-176.85051108327366,1.0,45,1.0
2025-11-13,Trinidad and Tobago,Jamaica,1,1,FIFA World Cup qualification,False,1583.345385237415,1688.3368573695545,-104.9914721321395,1.0,45,1.0
2025-11-13,Haiti,Costa Rica,1,0,FIFA World Cup qualification,True,1661.4543766694821,1806.495584501076,-145.04120783159397,1.0,45,1.0
2025-11-13,Nicaragua,Honduras,2,0,FIFA World Cup qualification,False,1471.933792996645,1751.9453313194851,-280.0115383228401,1.0,45,1.5
2025-11-13,Suriname,El Salvador,4,0,FIFA World Cup qualification,False,1612.0342860860796,1493.7011477030426,118.33313838303707,1.0,45,1.875
2025-11-13,Republic of Ireland,Portugal,2,0,FIFA World Cup qualification,False,1668.7815236247102,2083.2926005708287,-414.51107694611846,1.0,45,1.5
2025-11-13,Andorra,Albania,0,1,FIFA World Cup qualification,False,1150.8187736947905,1739.5338416873562,-588.7150679925658,1.0,45,1.0
2025-11-13,France,Ukraine,4,0,FIFA World Cup qualification,False,2117.397900507972,1866.239934673881,251.15796583409087,1.0,45,1.875
2025-11-13,Algeria,Zimbabwe,3,1,Friendly,True,1818.4797474407994,1433.5716213585677,384.9081260822318,0.7,20,1.5
2025-11-13,Bangladesh,Nepal,2,2,Friendly,False,1102.0263050034448,1094.5792990385141,7.447005964930668,0.7,20,1.0
2025-11-13,Czech Republic,San Marino,1,0,Friendly,False,1789.9798051065093,909.1146567774209,880.8651483290884,0.7,20,1.0
2025-11-13,Hong Kong,Cambodia,1,1,Friendly,False,1366.6348719569157,1038.4374206237605,328.1974513331552,0.7,20,1.0
2025-11-13,Lithuania,Israel,0,0,Friendly,False,1330.0303131114115,1678.684351236709,-348.6540381252976,0.7,20,1.0
2025-11-13,Canada,Ecuador,0,0,Friendly,False,1905.0307289327432,2029.2614912254069,-124.23076229266371,0.7,20,1.0
2025-11-13,Thailand,Singapore,3,2,Friendly,False,1522.0818089621223,1261.463152165236,260.6186567968864,0.7,20,1.0
2025-11-13,United Arab Emirates,Iraq,1,1,FIFA World Cup qualification,False,1683.2303084438702,1711.5045863877178,-28.274277943847665,1.0,45,1.0
2025-11-13,Cameroon,DR Congo,0,1,FIFA World Cup qualification,True,1686.1497617027362,1721.091790380518,-34.942028677781764,1.0,45,1.0
2025-11-13,Nigeria,Gabon,4,1,FIFA World Cup qualification,True,1727.3113925555067,1620.345610772039,106.96578178346772,1.0,45,1.75
2025-11-13,North Macedonia,Latvia,0,0,Friendly,False,1693.7364342900466,1340.7428088766908,352.99362541335586,0.7,20,1.0
2025-11-13,Azerbaijan,Iceland,0,2,FIFA World Cup qualification,False,1425.1496688835002,1621.1284384865385,-195.97876960303824,1.0,45,1.5
2025-11-14,Uzbekistan,Egypt,2,0,Al Ain International Cup,True,1833.0058830188163,1790.508378929579,42.49750408923728,1.0,30,1.5
2025-11-14,Saudi Arabia,Ivory Coast,1,0,Friendly,False,1710.1889197636333,1727.7949798162192,-17.606060052585917,0.7,20,1.0
2025-11-14,Gibraltar,Montenegro,1,2,FIFA World Cup qualification,False,1111.8198258046618,1493.7604466851233,-381.94062088046144,1.0,45,1.0
2025-11-14,Croatia,Faroe Islands,3,1,FIFA World Cup qualification,False,1992.2251036783684,1440.2210075749067,552.0040961034617,1.0,45,1.5
2025-11-14,Poland,Netherlands,1,1,FIFA World Cup qualification,False,1790.3533888053087,2031.4524789968666,-241.09909019155793,1.0,45,1.0
2025-11-14,Finland,Malta,0,1,FIFA World Cup qualification,False,1605.4273608640897,1304.082845954973,301.3445149091167,1.0,45,1.0
2025-11-14,Slovakia,Northern Ireland,1,0,FIFA World Cup qualification,False,1754.074040494,1670.91060883079,83.16343166321008,1.0,45,1.0
2025-11-14,Luxembourg,Germany,0,2,FIFA World Cup qualification,False,1455.2398370571907,1967.165430958594,-511.9255939014033,1.0,45,1.5
2025-11-14,Tunisia,Jordan,3,2,Friendly,False,1763.4013587017096,1745.5020730454949,17.899285656214715,0.7,20,1.0
2025-11-14,Japan,Ghana,2,0,Kirin Cup,False,1965.6612123845894,1643.6839348156168,321.97727756897257,1.0,30,1.5
2025-11-14,Uganda,Chad,2,1,Friendly,True,1560.9942132974604,1234.9830265106275,326.0111867868329,0.7,20,1.0
2025-11-14,Comoros,Namibia,1,0,Friendly,False,1480.261788836339,1454.7989511903609,25.462837645978198,0.7,20,1.0
2025-11-14,Oman,Sudan,2,0,Friendly,False,1611.8162286572667,1499.1380383086694,112.67819034859735,0.7,20,1.5
2025-11-14,Morocco,Mozambique,1,0,Friendly,False,1939.2852679725615,1524.8095371332213,414.47573083934026,0.7,20,1.0
2025-11-14,South Korea,Bolivia,2,0,Friendly,False,1910.033084123474,1787.7861421239031,122.24694199957094,0.7,20,1.5
2025-11-14,Australia,Venezuela,0,1,Friendly,True,1932.7371306420355,1798.8319807524795,133.90514988955601,0.7,20,1.0
2025-11-14,Angola,Argentina,0,2,Friendly,False,1595.9307769702523,2188.162503659345,-592.2317266890927,0.7,20,1.5
2025-11-14,Burkina Faso,Niger,3,2,Friendly,True,1672.3029503672149,1544.6070214498216,127.6959289173933,0.7,20,1.0
2025-11-15,Cyprus,Austria,0,2,FIFA World Cup qualification,False,1387.033083428817,1887.580282893936,-500.5471994651191,1.0,45,1.5
2025-11-15,Bosnia and Herzegovina,Romania,3,1,FIFA World Cup qualification,False,1581.8614976184194,1740.5365398132537,-158.6750421948343,1.0,45,1.5
2025-11-15,Liechtenstein,Wales,0,1,FIFA World Cup qualification,False,968.7401408545368,1755.6583934995651,-786.9182526450284,1.0,45,1.0
2025-11-15,Martinique,Cuba,0,2,CONCACAF Series,True,1527.101707178002,1365.8347505191548,161.26695665884722,1.0,30,1.5
2025-11-15,Saint Vincent and the Grenadines,Saint Lucia,3,1,CONCACAF Series,True,1354.9455478034013,1235.471156811906,119.47439099149528,1.0,30,1.5
2025-11-15,Basque Country,Palestine,3,0,Friendly,False,1799.2779078296044,1588.6431818906906,210.6347259389138,0.7,20,1.75
2025-11-15,Saint Martin,Belize,0,1,CONCACAF Series,True,1282.1007274424494,1252.359084727862,29.741642714587442,1.0,30,1.0
2025-11-15,Barbados,Aruba,0,3,CONCACAF Series,True,1161.0762004215976,1157.6336815895902,3.4425188320074085,1.0,30,1.75
2025-11-15,Bahamas,British Virgin Islands,0,6,CONCACAF Series,True,1009.0935396419578,931.1577417143388,77.93579792761898,1.0,30,2.125
2025-11-15,Cayman Islands,Anguilla,4,0,CONCACAF Series,False,1028.270970385413,887.2000804136388,141.07088997177414,1.0,30,1.875
2025-11-15,Georgia,Spain,0,4,FIFA World Cup qualification,False,1744.441182650048,2253.2527955268733,-508.8116128768254,1.0,45,1.875
2025-11-15,Dominica,Sint Maarten,2,3,CONCACAF Series,True,1166.1379883669856,1269.9582086777848,-103.82022031079919,1.0,30,1.0
2025-11-15,Turkey,Bulgaria,2,0,FIFA World Cup qualification,False,1926.57480996534,1486.6271427709721,439.9476671943678,1.0,45,1.5
2025-11-15,Guyana,Bonaire,2,1,CONCACAF Series,True,1456.1128277226712,1125.5972086428203,330.5156190798509,1.0,30,1.0
2025-11-15,Denmark,Belarus,2,2,FIFA World Cup qualification,False,1986.167509847232,1522.4882698938243,463.67923995340766,1.0,45,1.0
2025-11-15,Greece,Scotland,3,2,FIFA World Cup qualification,False,1816.1778751863746,1839.6725876060957,-23.494712419721054,1.0,45,1.0
2025-11-15,Russia,Chile,0,2,Friendly,False,1872.4180581602122,1779.000557384668,93.41750077554434,0.7,20,1.5
2025-11-15,Libya,Mauritania,1,0,Friendly,False,1536.635506915465,1464.2728528267235,72.36265408874146,0.7,20,1.0
2025-11-15,Kuwait,Tanzania,4,3,Friendly,True,1444.130618484316,1434.6514945002289,9.47912398408721,0.7,20,1.0
2025-11-15,Lesotho,Malawi,0,0,Friendly,True,1435.81396863717,1457.1919084905699,-21.377939853399766,0.7,20,1.0
2025-11-15,Guinea,Liberia,2,0,Friendly,True,1604.5430753115734,1456.5760068028114,147.96706850876194,0.7,20,1.5
2025-11-15,Brazil,Senegal,2,0,Friendly,True,2054.035972292854,1923.5024558507264,130.5335164421274,0.7,20,1.5
2025-11-15,Kazakhstan,Belgium,1,1,FIFA World Cup qualification,False,1485.4385340331994,1932.4743589357959,-447.03582490259646,1.0,45,1.0
2025-11-15,Mexico,Uruguay,0,0,Friendly,False,1963.5861103152538,1998.6528525547228,-35.06674223946902,0.7,20,1.0
2025-11-15,Colombia,New Zealand,2,1,Friendly,True,2071.3869053585163,1793.8990181360916,277.48788722242466,0.7,20,1.0
2025-11-15,South Africa,Zambia,3,1,Friendly,False,1672.3058308416064,1564.240967668,108.06486317360645,0.7,20,1.5
2025-11-15,United States,Paraguay,2,1,Friendly,False,1830.536228013623,1933.735376312801,-103.19914829917798,0.7,20,1.0
2025-11-15,Slovenia,Kosovo,0,2,FIFA World Cup qualification,False,1793.6792312304,1731.7651555941898,61.91407563621033,1.0,45,1.5
2025-11-15,Switzerland,Sweden,4,1,FIFA World Cup qualification,False,1966.6308742720773,1726.1887378796523,240.44213639242503,1.0,45,1.75
2025-11-16,Serbia,Latvia,2,1,FIFA World Cup qualification,False,1827.9355380355412,1349.369843285337,478.5656947502041,1.0,45,1.0
2025-11-16,Albania,England,0,2,FIFA World Cup qualification,False,1742.0813494788606,2105.0811401457245,-362.9997906668639,1.0,45,1.5
2025-11-16,Italy,Norway,1,4,FIFA World Cup qualification,False,1971.0631009917886,1940.366847109622,30.696253882166502,1.0,45,1.75
2025-11-16,Moldova,Israel,1,4,FIFA World Cup qualification,False,1353.282450791566,1672.5420646285847,-319.25961383701883,1.0,45,1.75
2025-11-16,Hungary,Republic of Ireland,2,3,FIFA World Cup qualification,False,1791.9459245457683,1726.79229429116,65.15363025460829,1.0,45,1.0
2025-11-16,Portugal,Armenia,9,1,FIFA World Cup qualification,False,2025.2818299043788,1451.3066829458758,573.975146958503,1.0,45,2.375
2025-11-16,Azerbaijan,France,1,3,FIFA World Cup qualification,False,1400.4929314132573,2127.2673657439123,-726.7744343306549,1.0,45,1.5
2025-11-16,Ukraine,Iceland,2,0,FIFA World Cup qualification,True,1856.3704694379403,1645.7851759567814,210.58529348115894,1.0,45,1.5
2025-11-16,Nigeria,DR Congo,1,1,FIFA World Cup qualification,True,1754.9329477938231,1741.3365359387744,13.5964118550487,1.0,45,1.0
2025-11-17,Vanuatu,Fiji,2,0,MSG Prime Minister's Cup,True,1370.0693416020222,1473.8055516409147,-103.73621003889252,1.0,40,1.5
2025-11-17,Montenegro,Croatia,2,3,FIFA World Cup qualification,False,1501.1761860691017,1993.7711781500154,-492.5949920809137,1.0,45,1.0
2025-11-17,Czech Republic,Gibraltar,6,0,FIFA World Cup qualification,False,1790.0501668423753,1104.4040864206834,685.646080421692,1.0,45,2.125
2025-11-17,Netherlands,Lithuania,4,0,FIFA World Cup qualification,False,2022.7861606428748,1336.1725997195358,686.613560923339,1.0,45,1.875
2025-11-17,Malta,Poland,2,3,FIFA World Cup qualification,False,1345.0206296951987,1799.0197071593004,-453.9990774641017,1.0,45,1.0
2025-11-17,Germany,Slovakia,6,0,FIFA World Cup qualification,False,1972.9294373963462,1765.7014176767825,207.2280197195637,1.0,45,2.125
2025-11-17,Cape Verde,Egypt,1,1,Al Ain International Cup,True,1683.1926269255823,1770.7468821709388,-87.55425524535644,1.0,30,1.0
2025-11-17,Bahrain,Somalia,1,2,Friendly,False,1566.2367406320473,1006.5649989094039,559.6717417226433,0.7,20,1.0
2025-11-17,Qatar,Zimbabwe,1,2,Friendly,False,1635.6331973124022,1430.6211623535662,205.012034958836,0.7,20,1.0
2025-11-17,Finland,Andorra,4,0,Friendly,False,1564.489577123864,1148.2712659032861,416.2183112205778,0.7,20,1.875
2025-11-17,Madagascar,Equatorial Guinea,2,0,Friendly,True,1491.695461045516,1497.1074030034151,-5.4119419578992165,0.7,20,1.5
2025-11-17,Mozambique,Chad,2,2,Friendly,True,1523.8256777044303,1232.3275927296718,291.4980849747585,0.7,20,1.0
2025-11-17,Northern Ireland,Luxembourg,1,0,FIFA World Cup qualification,False,1659.2832316480074,1449.4758306194385,209.80740102856885,1.0,45,1.0
2025-11-17,Comoros,Namibia,4,0,Friendly,False,1486.7998656031552,1448.2608744235447,38.53899117961055,0.7,20,1.875
2025-11-18,Spain,Turkey,2,2,FIFA World Cup qualification,False,2260.5768095676895,1929.4618351260835,331.1149744416059,1.0,45,1.0
2025-11-18,Belarus,Greece,0,0,FIFA World Cup qualification,True,1543.3001288677306,1833.8019316987225,-290.5018028309919,1.0,45,1.0
2025-11-18,Scotland,Denmark,4,2,FIFA World Cup qualification,False,1822.048531093748,1965.3556508733257,-143.30711977957776,1.0,45,1.5
2025-11-18,Sweden,Slovenia,1,1,FIFA World Cup qualification,False,1716.4635128632167,1745.2485566219711,-28.785043758754455,1.0,45,1.0
2025-11-18,Iraq,United Arab Emirates,2,1,FIFA World Cup qualification,False,1716.0846770311362,1678.6502178004519,37.4344592306843,1.0,45,1.0
2025-11-18,Kosovo,Switzerland,1,1,FIFA World Cup qualification,False,1780.1958302026187,1976.356099288513,-196.16026908589424,1.0,45,1.0
2025-11-18,Costa Rica,Honduras,0,0,FIFA World Cup qualification,False,1775.1128031620206,1702.1221049878006,72.99069817421992,1.0,45,1.0
2025-11-18,United States,Uruguay,5,1,Friendly,False,1840.6283043012013,2000.5003218025436,-159.87201750134227,0.7,20,1.875
2025-11-18,Mexico,Paraguay,1,2,Friendly,True,1961.738641067433,1923.6433000252227,38.09534104221029,0.7,20,1.0
2025-11-18,South Korea,Ghana,1,0,Friendly,False,1916.5628788993265,1640.0398039979286,276.5230749013979,0.7,20,1.0
2025-11-18,Haiti,Nicaragua,2,0,FIFA World Cup qualification,True,1692.8371580085377,1521.7570193283295,171.08013868020817,1.0,45,1.5
2025-11-18,Bulgaria,Georgia,2,1,FIFA World Cup qualification,False,1483.7401176102285,1737.117168609232,-253.3770509990036,1.0,45,1.0
2025-11-18,Wales,North Macedonia,7,1,FIFA World Cup qualification,False,1756.5049748624278,1685.1093998814003,71.3955749810275,1.0,45,2.125
2025-11-18,Romania,San Marino,7,1,FIFA World Cup qualification,False,1701.140403336329,909.0442950415547,792.0961082947742,1.0,45,2.125
2025-11-18,Belgium,Liechtenstein,7,0,FIFA World Cup qualification,False,1915.3493724972107,967.8935594916741,947.4558130055366,1.0,45,2.25
2025-11-18,Dominican Republic,Martinique,0,0,CONCACAF Series,False,1488.9439241188788,1494.8485965058626,-5.904672386983748,1.0,30,1.0
2025-11-18,Saint Kitts and Nevis,Belize,2,6,CONCACAF Series,False,1265.3966041054757,1268.640007352415,-3.2434032469393514,1.0,30,1.875
2025-11-18,Antigua and Barbuda,Guyana,1,4,CONCACAF Series,False,1104.9482225648148,1460.0072595209247,-355.0590369561098,1.0,30,1.75
2025-11-18,Iran,Uzbekistan,0,0,Al Ain International Cup,True,1892.2107725469389,1852.7673797774567,39.443392769482216,1.0,30,1.0
2025-11-18,Guatemala,Suriname,3,1,FIFA World Cup qualification,False,1658.1023379335081,1630.7250920655438,27.377245867964348,1.0,45,1.5
2025-11-18,Panama,El Salvador,3,0,FIFA World Cup qualification,False,1870.1583576018193,1475.0103417235784,395.1480158782408,1.0,45,1.75
2025-11-18,Jamaica,Curaçao,0,0,FIFA World Cup qualification,False,1688.0136308449578,1648.4841970463874,39.52943379857038,1.0,45,1.0
2025-11-18,Trinidad and Tobago,Bermuda,2,2,FIFA World Cup qualification,False,1583.6686117620118,1283.7531914086105,299.91542035340126,1.0,45,1.0
2025-11-18,Faroe Islands,Kazakhstan,1,0,Friendly,True,1438.6749331032597,1502.5635204717846,-63.888587368524895,0.7,20,1.0
2025-11-18,Austria,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,False,1893.6990972168949,1621.2576340953442,272.44146312155067,1.0,45,1.0
2025-11-18,Ecuador,New Zealand,2,0,Friendly,True,2028.5652023544712,1790.5319681469111,238.0332342075601,0.7,20,1.5
2025-11-18,Turkmenistan,Taiwan,3,1,AFC Asian Cup qualification,False,1380.5575403916127,1051.217040543193,329.34049984841977,1.0,40,1.5
2025-11-18,Colombia,Australia,3,0,Friendly,True,2074.753955347697,1919.063165630223,155.69078971747376,0.7,20,1.75
2025-11-18,Angola,Zambia,3,2,Friendly,False,1594.2645828505608,1557.2845230847413,36.98005976581953,0.7,20,1.0
2025-11-18,Morocco,Uganda,4,0,Friendly,False,1940.2691274013525,1563.6496470784161,376.6194803229364,0.7,20,1.875
2025-11-18,Oman,Ivory Coast,0,2,Friendly,False,1618.631783673463,1720.12298872689,-101.49120505342717,0.7,20,1.5
2025-11-18,Cyprus,Estonia,2,4,Friendly,False,1380.9142691058582,1398.8445679631286,-17.930298857270373,0.7,20,1.5
2025-11-18,Guinea,Niger,1,1,Friendly,True,1613.5149454539219,1538.1253887187993,75.3895567351226,0.7,20,1.0
2025-11-18,Kenya,Senegal,0,8,Friendly,True,1460.8598594070463,1913.8870400968706,-453.02718068982426,0.7,20,2.375
2025-11-18,Benin,Burkina Faso,0,3,Friendly,True,1574.3761753777937,1678.7845830982371,-104.40840772044339,0.7,20,1.75
2025-11-18,Japan,Bolivia,3,0,Kirin Cup,False,1969.3053432022775,1781.2563473480507,188.04899585422686,1.0,30,1.75
2025-11-18,Mali,Jordan,3,2,Friendly,True,1722.0438203932683,1738.7709662149832,-16.727145821714885,0.7,20,1.0
2025-11-18,Kuwait,Gambia,2,2,Friendly,True,1453.857855040014,1550.5256171273836,-96.66776208736951,0.7,20,1.0
2025-11-18,Lesotho,Malawi,0,1,Friendly,True,1436.4284998603048,1456.5773772674352,-20.148877407130385,0.7,20,1.0
2025-11-18,Saudi Arabia,Algeria,0,2,Friendly,False,1717.8609108529624,1821.4302064458009,-103.56929559283844,0.7,20,1.5
2025-11-18,Timor-Leste,Tajikistan,0,5,AFC Asian Cup qualification,True,885.7209222812774,1435.4439758161009,-549.7230535348235,1.0,40,2.0
2025-11-18,Maldives,Philippines,0,2,AFC Asian Cup qualification,False,1044.6865136688075,1310.1851922110293,-265.4986785422218,1.0,40,1.5
2025-11-18,Chile,Peru,2,1,Friendly,True,1801.583433920808,1788.782486304399,12.800947616408848,0.7,20,1.0
2025-11-18,Canada,Venezuela,2,0,Friendly,True,1905.7270178036788,1812.505945764292,93.22107203938685,0.7,20,1.5
2025-11-18,Brazil,Tunisia,1,1,Friendly,True,2063.6513880467096,1770.1324655322212,293.5189225144884,0.7,20,1.0
2025-11-18,Malaysia,Nepal,1,0,AFC Asian Cup qualification,False,1476.7620717553161,1097.5769122718052,379.1851594835109,1.0,40,1.0
2025-11-18,Yemen,Bhutan,7,1,AFC Asian Cup qualification,True,1292.2230741214207,853.1242697579152,439.09880436350556,1.0,40,2.125
2025-11-18,Sri Lanka,Thailand,0,4,AFC Asian Cup qualification,False,1004.984867270462,1524.311060512509,-519.3261932420469,1.0,40,1.875
2025-11-18,Hong Kong,Singapore,1,2,AFC Asian Cup qualification,False,1358.201983024922,1259.2339006148493,98.96808241007261,1.0,40,1.0
2025-11-18,Bangladesh,India,1,0,AFC Asian Cup qualification,False,1099.0286917701537,1265.7265559906637,-166.69786422050993,1.0,40,1.0
2025-11-18,Pakistan,Syria,0,5,AFC Asian Cup qualification,False,1017.4395933069997,1580.2884391972739,-562.8488458902742,1.0,40,2.0
2025-11-18,Brunei,Lebanon,0,3,AFC Asian Cup qualification,False,882.2234979639329,1457.1652137615426,-574.9417157976097,1.0,40,1.75
2025-11-19,Laos,Vietnam,0,2,AFC Asian Cup qualification,False,928.5094467197717,1481.3074152171714,-552.7979684973997,1.0,40,1.5
2025-11-20,Vanuatu,Solomon Islands,2,1,MSG Prime Minister's Cup,True,1408.7696314804323,1423.4076950476363,-14.638063567203972,1.0,40,1.0
2025-11-20,Papua New Guinea,Fiji,2,0,MSG Prime Minister's Cup,False,1450.8929960474866,1435.1052617625046,15.78773428498198,1.0,40,1.5
2025-11-23,Papua New Guinea,Vanuatu,2,2,MSG Prime Minister's Cup,False,1471.2494819480469,1429.6117679260342,41.63771402201269,1.0,40,1.0
2025-11-25,Syria,South Sudan,2,0,Arab Cup qualification,True,1585.4971349677535,1281.5501125910187,303.9470223767348,1.0,40,1.5
2025-11-25,Palestine,Libya,0,0,Arab Cup qualification,True,1583.627723823442,1542.0450652039383,41.58265861950372,1.0,40,1.0
2025-11-25,Mauritania,Kuwait,0,2,Arab Cup qualification,True,1458.86329453825,1456.5705364336427,2.292758104607401,1.0,40,1.5
2025-11-26,Oman,Somalia,0,0,Arab Cup qualification,True,1603.6961637755105,1026.1262487910524,577.5699149844581,1.0,40,1.0
2025-11-26,Bahrain,Djibouti,1,0,Arab Cup qualification,True,1546.6754907503987,1064.2924542697813,482.3830364806174,1.0,40,1.0
2025-11-26,Sudan,Lebanon,2,1,Arab Cup qualification,True,1492.3224832924732,1461.435042669857,30.887440622616168,1.0,40,1.0
2025-11-26,Comoros,Yemen,4,4,Arab Cup qualification,True,1498.4459299552316,1298.5081439024323,199.9377860527993,1.0,40,1.0
2025-12-01,Tunisia,Syria,0,1,Arab Cup,True,1777.0159773773182,1594.3825424119345,182.63343496538369,1.0,40,1.0
2025-12-01,Qatar,Palestine,0,1,Arab Cup,False,1618.579564217017,1581.2453978450424,37.33416637197456,1.0,40,1.0
2025-12-02,Egypt,Kuwait,1,1,Arab Cup,True,1767.0448958608972,1486.7685062086807,280.2763896522165,1.0,40,1.0
